iteration,best_fitness
1,0.125
2,0.125
3,0.125
4,0.09999999999999998
5,0.09999999999999998
6,0.09999999999999998
7,0.09999999999999998
8,0.09999999999999998
9,0.09999999999999998
10,0.09999999999999998
11,0.09999999999999998
12,0.09999999999999998
13,0.09999999999999998
14,0.09999999999999998
15,0.07499999999999996
16,0.07499999999999996
17,0.07499999999999996
18,0.07499999999999996
19,0.07499999999999996
20,0.07499999999999996
21,0.07499999999999996
22,0.07499999999999996
23,0.07499999999999996
24,0.07499999999999996
25,0.07499999999999996
26,0.07499999999999996
27,0.07499999999999996
28,0.07499999999999996
29,0.07499999999999996
30,0.07499999999999996
31,0.15000000000000002
32,0.15000000000000002
33,0.09999999999999998
34,0.09999999999999998
35,0.09999999999999998
36,0.09999999999999998
37,0.09999999999999998
38,0.09999999999999998
39,0.09999999999999998
40,0.09999999999999998
41,0.09999999999999998
42,0.09999999999999998
43,0.09999999999999998
44,0.09999999999999998
45,0.09999999999999998
46,0.09999999999999998
47,0.09999999999999998
48,0.09999999999999998
49,0.09999999999999998
50,0.09999999999999998
51,0.09999999999999998
52,0.09999999999999998
53,0.09999999999999998
54,0.09999999999999998
55,0.09999999999999998
56,0.09999999999999998
57,0.09999999999999998
58,0.09999999999999998
59,0.09999999999999998
60,0.09999999999999998
