iteration,best_fitness
1,0.052631578947368474
2,0.052631578947368474
3,0.052631578947368474
4,0.03508771929824561
5,0.03508771929824561
6,0.03508771929824561
7,0.02631578947368418
8,0.01754385964912286
9,0.01754385964912286
10,0.01754385964912286
11,0.01754385964912286
12,0.01754385964912286
13,0.01754385964912286
14,0.01754385964912286
15,0.01754385964912286
16,0.01754385964912286
17,0.01754385964912286
18,0.01754385964912286
19,0.01754385964912286
20,0.01754385964912286
21,0.01754385964912286
22,0.01754385964912286
23,0.01754385964912286
24,0.01754385964912286
25,0.01754385964912286
26,0.01754385964912286
27,0.01754385964912286
28,0.01754385964912286
29,0.01754385964912286
30,0.01754385964912286
