iteration,best_fitness
1,0.02631578947368418
2,0.02631578947368418
3,0.02631578947368418
4,0.02631578947368418
5,0.02631578947368418
6,0.02631578947368418
7,0.02631578947368418
8,0.02631578947368418
9,0.02631578947368418
10,0.02631578947368418
11,0.01754385964912286
12,0.01754385964912286
13,0.01754385964912286
14,0.01754385964912286
15,0.01754385964912286
16,0.01754385964912286
17,0.01754385964912286
18,0.01754385964912286
19,0.01754385964912286
20,0.01754385964912286
21,0.01754385964912286
22,0.01754385964912286
23,0.01754385964912286
24,0.01754385964912286
25,0.01754385964912286
