iteration,best_fitness
1,0.05555555555555558
2,0.02777777777777779
3,0.02777777777777779
4,0.02777777777777779
5,0.02777777777777779
6,0.02777777777777779
7,0.02777777777777779
8,0.02777777777777779
9,0.02777777777777779
10,0.02777777777777779
11,0.02777777777777779
12,0.02777777777777779
13,0.02777777777777779
14,0.02777777777777779
15,0.02777777777777779
16,0.02777777777777779
17,0.02777777777777779
18,0.02777777777777779
19,0.02777777777777779
20,0.02777777777777779
21,0.02777777777777779
22,0.02777777777777779
23,0.02777777777777779
24,0.02777777777777779
25,0.02777777777777779
26,0.02777777777777779
27,0.02777777777777779
28,0.02777777777777779
29,0.02777777777777779
30,0.02777777777777779
31,0.02777777777777779
32,0.02777777777777779
33,0.02777777777777779
34,0.02777777777777779
35,0.02777777777777779
36,0.02777777777777779
37,0.02777777777777779
38,0.02777777777777779
39,0.02777777777777779
40,0.02777777777777779
