iteration,best_fitness
1,0.05555555555555558
2,0.05555555555555558
3,0.05555555555555558
4,0.05555555555555558
5,0.02777777777777779
6,0.02777777777777779
7,0.02777777777777779
8,0.02777777777777779
9,0.02777777777777779
10,0.02777777777777779
11,0.02777777777777779
12,0.02777777777777779
13,0.02777777777777779
14,0.02777777777777779
15,0.02777777777777779
16,0.02777777777777779
17,0.02777777777777779
18,0.02777777777777779
19,0.02777777777777779
20,0.02777777777777779
21,0.02777777777777779
22,0.02777777777777779
23,0.02777777777777779
24,0.02777777777777779
25,0.02777777777777779
26,0.02777777777777779
27,0.02777777777777779
28,0.02777777777777779
29,0.02777777777777779
30,0.02777777777777779
