iteration,best_fitness
1,0.02631578947368418
2,0.02631578947368418
3,0.02631578947368418
4,0.02631578947368418
5,0.02631578947368418
6,0.02631578947368418
7,0.02631578947368418
8,0.02631578947368418
9,0.02631578947368418
10,0.02631578947368418
11,0.02631578947368418
12,0.02631578947368418
13,0.02631578947368418
14,0.02631578947368418
15,0.02631578947368418
16,0.02631578947368418
17,0.02631578947368418
18,0.02631578947368418
19,0.02631578947368418
20,0.02631578947368418
21,0.02631578947368418
22,0.02631578947368418
23,0.02631578947368418
24,0.02631578947368418
25,0.02631578947368418
26,0.02631578947368418
27,0.02631578947368418
28,0.02631578947368418
29,0.02631578947368418
30,0.02631578947368418
